# 现代汉语语料库汉字频率表
# 语料规模：2000万字 ，只列入出现次数大于5次的字
# 制作：www.cncorpus.org 语料库在线网站
汉字,排名,出现次数,频率（%）,累积频率（%）
刈,5066,12.0,1.0E-4,99.94880000000299
坨,5067,12.0,1.0E-4,99.94720000000294
恁,5068,11.0,1.0E-4,99.95700000000326
甾,5069,11.0,1.0E-4,99.95690000000326
喹,5070,11.0,1.0E-4,99.95680000000326
堞,5071,11.0,1.0E-4,99.95670000000325
猁,5072,11.0,1.0E-4,99.95660000000325
襞,5073,11.0,1.0E-4,99.95560000000322
巉,5074,11.0,1.0E-4,99.95750000000328
恹,5075,11.0,1.0E-4,99.95640000000324
瘿,5076,11.0,1.0E-4,99.95650000000325
茔,5077,11.0,1.0E-4,99.95730000000327
楹,5078,11.0,1.0E-4,99.95620000000324
蚨,5079,11.0,1.0E-4,99.95610000000323
嵬,5080,11.0,1.0E-4,99.95600000000323
璘,5081,11.0,1.0E-4,99.95590000000323
篼,5082,11.0,1.0E-4,99.95320000000314
蒺,5083,11.0,1.0E-4,99.95580000000322
蠓,5084,11.0,1.0E-4,99.95720000000327
噱,5085,11.0,1.0E-4,99.95570000000322
鄯,5086,11.0,1.0E-4,99.95630000000324
脘,5087,11.0,1.0E-4,99.95770000000329
鱆,5088,11.0,1.0E-4,99.95920000000334
袂,5089,11.0,1.0E-4,99.95860000000332
聿,5090,11.0,1.0E-4,99.95840000000331
篌,5091,11.0,1.0E-4,99.95870000000332
泔,5092,11.0,1.0E-4,99.95880000000332
鹫,5093,11.0,1.0E-4,99.95890000000333
觊,5094,11.0,1.0E-4,99.95900000000333
笈,5095,11.0,1.0E-4,99.95910000000333
箜,5096,11.0,1.0E-4,99.95850000000331
轳,5097,11.0,1.0E-4,99.9583000000033
瘢,5098,11.0,1.0E-4,99.9582000000033
仂,5099,11.0,1.0E-4,99.9581000000033
纡,5100,11.0,1.0E-4,99.9580000000033
胪,5101,11.0,1.0E-4,99.95790000000329
螽,5102,11.0,1.0E-4,99.95780000000329
叁,5103,11.0,1.0E-4,99.95740000000328
樽,5104,11.0,1.0E-4,99.95760000000328
菡,5105,11.0,1.0E-4,99.95710000000327
诠,5106,11.0,1.0E-4,99.95330000000314
袢,5107,11.0,1.0E-4,99.95440000000318
飨,5108,11.0,1.0E-4,99.95540000000321
苻,5109,11.0,1.0E-4,99.9553000000032
槁,5110,11.0,1.0E-4,99.9552000000032
蘩,5111,11.0,1.0E-4,99.9551000000032
踟,5112,11.0,1.0E-4,99.9550000000032
豕,5113,11.0,1.0E-4,99.95490000000319
涿,5114,11.0,1.0E-4,99.95480000000319
苣,5115,11.0,1.0E-4,99.95470000000319
跖,5116,11.0,1.0E-4,99.95460000000318
藁,5117,11.0,1.0E-4,99.95450000000318
蠹,5118,11.0,1.0E-4,99.95310000000313
栊,5119,11.0,1.0E-4,99.95430000000317
歆,5120,11.0,1.0E-4,99.95550000000321
橛,5121,11.0,1.0E-4,99.95410000000317
獠,5122,11.0,1.0E-4,99.95400000000316
呋,5123,11.0,1.0E-4,99.95420000000317
侩,5124,11.0,1.0E-4,99.95390000000316
踯,5125,11.0,1.0E-4,99.95300000000313
逡,5126,11.0,1.0E-4,99.95380000000316
罔,5127,11.0,1.0E-4,99.95370000000315
聩,5128,11.0,1.0E-4,99.95360000000315
珩,5129,11.0,1.0E-4,99.95350000000315
糅,5130,11.0,1.0E-4,99.95340000000314
廪,5131,10.0,1.0E-4,99.96620000000357
佥,5132,10.0,1.0E-4,99.9641000000035
谰,5133,10.0,1.0E-4,99.96470000000352
檩,5134,10.0,1.0E-4,99.96460000000351
嵊,5135,10.0,1.0E-4,99.96450000000351
谥,5136,10.0,1.0E-4,99.96440000000351
玮,5137,10.0,1.0E-4,99.9643000000035
炅,5138,10.0,1.0E-4,99.9642000000035
蹁,5139,10.0,1.0E-4,99.96310000000346
铄,5140,10.0,1.0E-4,99.9640000000035
驷,5141,10.0,1.0E-4,99.96490000000352
郢,5142,10.0,1.0E-4,99.96380000000349
岙,5143,10.0,1.0E-4,99.96370000000348
鄠,5144,10.0,1.0E-4,99.96360000000348
阏,5145,10.0,1.0E-4,99.96350000000348
鹳,5146,10.0,1.0E-4,99.96340000000347
裾,5147,10.0,1.0E-4,99.96330000000347
綦,5148,10.0,1.0E-4,99.96320000000347
珏,5149,10.0,1.0E-4,99.96390000000349
苫,5150,10.0,1.0E-4,99.96540000000354
雰,5151,10.0,1.0E-4,99.96590000000356
饕,5152,10.0,1.0E-4,99.96660000000358
玑,5153,10.0,1.0E-4,99.96650000000358
魆,5154,10.0,1.0E-4,99.9613000000034
镬,5155,10.0,1.0E-4,99.96630000000357
罘,5156,10.0,1.0E-4,99.96640000000357
畹,5157,10.0,1.0E-4,99.96610000000356
镠,5158,10.0,1.0E-4,99.96600000000356
髋,5159,10.0,1.0E-4,99.96670000000358
肱,5160,10.0,1.0E-4,99.96580000000355
碜,5161,10.0,1.0E-4,99.96570000000355
莆,5162,10.0,1.0E-4,99.96500000000353
鄞,5163,10.0,1.0E-4,99.96550000000354
旖,5164,10.0,1.0E-4,99.96680000000359
弑,5165,10.0,1.0E-4,99.96530000000354
悌,5166,10.0,1.0E-4,99.96520000000353
蒽,5167,10.0,1.0E-4,99.96510000000353
塬,5168,10.0,1.0E-4,99.96560000000355
鸢,5169,10.0,1.0E-4,99.96480000000352
竽,5170,10.0,1.0E-4,99.96090000000339
箴,5171,10.0,1.0E-4,99.96050000000338
嗉,5172,10.0,1.0E-4,99.96080000000339
鸷,5173,10.0,1.0E-4,99.96070000000338
痼,5174,10.0,1.0E-4,99.95930000000334
怄,5175,10.0,1.0E-4,99.96060000000338
馑,5176,10.0,1.0E-4,99.9611000000034
伛,5177,10.0,1.0E-4,99.96040000000337
稃,5178,10.0,1.0E-4,99.96030000000337
鬣,5179,10.0,1.0E-4,99.96020000000337
洹,5180,10.0,1.0E-4,99.95950000000335
龉,5181,10.0,1.0E-4,99.96010000000337
蛭,5182,10.0,1.0E-4,99.96000000000336
觎,5183,10.0,1.0E-4,99.95990000000336
旎,5184,10.0,1.0E-4,99.95970000000335
锶,5185,10.0,1.0E-4,99.95960000000335
齁,5186,10.0,1.0E-4,99.95940000000334
鼬,5187,10.0,1.0E-4,99.95980000000336
畑,5188,10.0,1.0E-4,99.9610000000034
揆,5189,10.0,1.0E-4,99.96220000000343
鲣,5190,10.0,1.0E-4,99.96290000000346
搦,5191,10.0,1.0E-4,99.96280000000345
龃,5192,10.0,1.0E-4,99.96270000000345
诨,5193,10.0,1.0E-4,99.96260000000345
筠,5194,10.0,1.0E-4,99.96250000000344
虢,5195,10.0,1.0E-4,99.96240000000344
噹,5196,10.0,1.0E-4,99.96230000000344
僳,5197,10.0,1.0E-4,99.9612000000034
獐,5198,10.0,1.0E-4,99.96210000000343
撺,5199,10.0,1.0E-4,99.96300000000346
苡,5200,10.0,1.0E-4,99.96190000000342
郓,5201,10.0,1.0E-4,99.96180000000342
铋,5202,10.0,1.0E-4,99.96170000000342
铍,5203,10.0,1.0E-4,99.96160000000341
躅,5204,10.0,1.0E-4,99.96150000000341
u,5205,10.0,1.0E-4,99.96140000000341
锴,5206,10.0,1.0E-4,99.96200000000343
芮,5207,9.0,1.0E-4,99.97270000000378
薮,5208,9.0,1.0E-4,99.97240000000377
俎,5209,9.0,1.0E-4,99.97230000000377
钫,5210,9.0,1.0E-4,99.97220000000377
忤,5211,9.0,1.0E-4,99.97210000000376
纾,5212,9.0,1.0E-4,99.97200000000376
柢,5213,9.0,1.0E-4,99.97080000000372
琰,5214,9.0,1.0E-4,99.97180000000375
疠,5215,9.0,1.0E-4,99.97280000000379
逋,5216,9.0,1.0E-4,99.9731000000038
祚,5217,9.0,1.0E-4,99.97160000000375
掼,5218,9.0,1.0E-4,99.97190000000376
僖,5219,9.0,1.0E-4,99.97150000000374
枭,5220,9.0,1.0E-4,99.97140000000374
郯,5221,9.0,1.0E-4,99.97130000000374
昴,5222,9.0,1.0E-4,99.97120000000373
氡,5223,9.0,1.0E-4,99.97110000000373
鹕,5224,9.0,1.0E-4,99.97100000000373
逶,5225,9.0,1.0E-4,99.97090000000372
圜,5226,9.0,1.0E-4,99.97170000000375
儆,5227,9.0,1.0E-4,99.9732000000038
悱,5228,9.0,1.0E-4,99.97400000000383
邋,5229,9.0,1.0E-4,99.97410000000383
啁,5230,9.0,1.0E-4,99.97430000000384
虬,5231,9.0,1.0E-4,99.97390000000382
榉,5232,9.0,1.0E-4,99.97450000000384
秕,5233,9.0,1.0E-4,99.97460000000385
粜,5234,9.0,1.0E-4,99.97470000000385
氪,5235,9.0,1.0E-4,99.97480000000385
髡,5236,9.0,1.0E-4,99.97440000000384
鹈,5237,9.0,1.0E-4,99.97380000000382
琮,5238,9.0,1.0E-4,99.97370000000382
芾,5239,9.0,1.0E-4,99.97290000000379
篑,5240,9.0,1.0E-4,99.97350000000381
缬,5241,9.0,1.0E-4,99.97420000000383
毖,5242,9.0,1.0E-4,99.9734000000038
舛,5243,9.0,1.0E-4,99.9733000000038
蚰,5244,9.0,1.0E-4,99.97360000000381
嗲,5245,9.0,1.0E-4,99.9730000000038
胍,5246,9.0,1.0E-4,99.97250000000378
裢,5247,9.0,1.0E-4,99.96900000000366
哚,5248,9.0,1.0E-4,99.96850000000364
囹,5249,9.0,1.0E-4,99.96890000000366
擤,5250,9.0,1.0E-4,99.96870000000365
咹,5251,9.0,1.0E-4,99.97260000000378
圄,5252,9.0,1.0E-4,99.96830000000364
橇,5253,9.0,1.0E-4,99.96820000000363
跎,5254,9.0,1.0E-4,99.96810000000363
倨,5255,9.0,1.0E-4,99.96800000000363
莨,5256,9.0,1.0E-4,99.96790000000362
鳕,5257,9.0,1.0E-4,99.96780000000362
飑,5258,9.0,1.0E-4,99.96770000000362
楫,5259,9.0,1.0E-4,99.96690000000359
欹,5260,9.0,1.0E-4,99.9670000000036
蠼,5261,9.0,1.0E-4,99.9671000000036
箨,5262,9.0,1.0E-4,99.9672000000036
腠,5263,9.0,1.0E-4,99.9673000000036
螋,5264,9.0,1.0E-4,99.96740000000361
澥,5265,9.0,1.0E-4,99.96760000000361
沆,5266,9.0,1.0E-4,99.96750000000361
羰,5267,9.0,1.0E-4,99.96840000000364
赝,5268,9.0,1.0E-4,99.96980000000369
锆,5269,9.0,1.0E-4,99.97060000000371
枳,5270,9.0,1.0E-4,99.97050000000371
媪,5271,9.0,1.0E-4,99.9704000000037
幛,5272,9.0,1.0E-4,99.9703000000037
哓,5273,9.0,1.0E-4,99.9702000000037
砦,5274,9.0,1.0E-4,99.9701000000037
鲴,5275,9.0,1.0E-4,99.9700000000037
郧,5276,9.0,1.0E-4,99.96960000000368
棹,5277,9.0,1.0E-4,99.96880000000365
麋,5278,9.0,1.0E-4,99.96860000000365
偈,5279,9.0,1.0E-4,99.96970000000368
禳,5280,9.0,1.0E-4,99.97070000000372
圮,5281,9.0,1.0E-4,99.96950000000368
愎,5282,9.0,1.0E-4,99.96940000000367
缂,5283,9.0,1.0E-4,99.96930000000367
錾,5284,9.0,1.0E-4,99.96920000000367
诳,5285,9.0,1.0E-4,99.96910000000366
r,5286,9.0,1.0E-4,99.96990000000369
鲶,5287,8.0,1.0E-4,99.98100000000406
鸹,5288,8.0,1.0E-4,99.98090000000406
慓,5289,8.0,1.0E-4,99.98080000000405
荏,5290,8.0,1.0E-4,99.98070000000405
欤,5291,8.0,1.0E-4,99.98060000000405
洫,5292,8.0,1.0E-4,99.98050000000404
髀,5293,8.0,1.0E-4,99.979300000004
蹀,5294,8.0,1.0E-4,99.97720000000393
鳟,5295,8.0,1.0E-4,99.98160000000408
衾,5296,8.0,1.0E-4,99.98120000000407
磙,5297,8.0,1.0E-4,99.98030000000404
椁,5298,8.0,1.0E-4,99.98040000000404
岬,5299,8.0,1.0E-4,99.98130000000407
琊,5300,8.0,1.0E-4,99.98010000000403
戆,5301,8.0,1.0E-4,99.98000000000403
傈,5302,8.0,1.0E-4,99.97990000000402
僭,5303,8.0,1.0E-4,99.97980000000402
瓯,5304,8.0,1.0E-4,99.97970000000402
呔,5305,8.0,1.0E-4,99.97960000000401
诤,5306,8.0,1.0E-4,99.97950000000401
瀣,5307,8.0,1.0E-4,99.979400000004
吔,5308,8.0,1.0E-4,99.98020000000403
缛,5309,8.0,1.0E-4,99.98170000000408
槭,5310,8.0,1.0E-4,99.98260000000411
亳,5311,8.0,1.0E-4,99.98270000000412
暘,5312,8.0,1.0E-4,99.98300000000413
"""",5313,8.0,1.0E-4,99.98350000000414
碚,5314,8.0,1.0E-4,99.98290000000412
曜,5315,8.0,1.0E-4,99.98250000000411
唳,5316,8.0,1.0E-4,99.98310000000413
襦,5317,8.0,1.0E-4,99.98320000000413
骛,5318,8.0,1.0E-4,99.98330000000414
甑,5319,8.0,1.0E-4,99.98340000000414
鲇,5320,8.0,1.0E-4,99.9824000000041
廛,5321,8.0,1.0E-4,99.9823000000041
吲,5322,8.0,1.0E-4,99.98140000000407
龢,5323,8.0,1.0E-4,99.9821000000041
刎,5324,8.0,1.0E-4,99.98280000000412
愫,5325,8.0,1.0E-4,99.98200000000409
岢,5326,8.0,1.0E-4,99.98190000000409
杲,5327,8.0,1.0E-4,99.98180000000409
遒,5328,8.0,1.0E-4,99.9822000000041
狙,5329,8.0,1.0E-4,99.98150000000408
酩,5330,8.0,1.0E-4,99.98110000000406
屣,5331,8.0,1.0E-4,99.97730000000394
捭,5332,8.0,1.0E-4,99.97660000000391
帙,5333,8.0,1.0E-4,99.97670000000392
餮,5334,8.0,1.0E-4,99.97700000000393
跗,5335,8.0,1.0E-4,99.97650000000391
褙,5336,8.0,1.0E-4,99.9764000000039
篦,5337,8.0,1.0E-4,99.9763000000039
呎,5338,8.0,1.0E-4,99.9762000000039
c,5339,8.0,1.0E-4,99.9761000000039
棰,5340,8.0,1.0E-4,99.97600000000389
阕,5341,8.0,1.0E-4,99.97590000000389
阆,5342,8.0,1.0E-4,99.97490000000386
笳,5343,8.0,1.0E-4,99.97570000000388
溧,5344,8.0,1.0E-4,99.97550000000388
睇,5345,8.0,1.0E-4,99.97540000000387
黩,5346,8.0,1.0E-4,99.97530000000387
魇,5347,8.0,1.0E-4,99.97520000000387
荨,5348,8.0,1.0E-4,99.97580000000389
歙,5349,8.0,1.0E-4,99.97500000000386
矍,5350,8.0,1.0E-4,99.97560000000388
鲛,5351,8.0,1.0E-4,99.97510000000386
劭,5352,8.0,1.0E-4,99.97680000000392
镧,5353,8.0,1.0E-4,99.97820000000397
潋,5354,8.0,1.0E-4,99.979100000004
。,5355,8.0,1.0E-4,99.97900000000399
楝,5356,8.0,1.0E-4,99.97890000000399
泱,5357,8.0,1.0E-4,99.97880000000399
伉,5358,8.0,1.0E-4,99.97870000000398
倮,5359,8.0,1.0E-4,99.97860000000398
逖,5360,8.0,1.0E-4,99.97850000000398
t,5361,8.0,1.0E-4,99.97840000000397
滝,5362,8.0,1.0E-4,99.97830000000397
滟,5363,8.0,1.0E-4,99.97710000000393
縻,5364,8.0,1.0E-4,99.97810000000396
骶,5365,8.0,1.0E-4,99.97790000000396
螈,5366,8.0,1.0E-4,99.97780000000395
蝾,5367,8.0,1.0E-4,99.97770000000395
阇,5368,8.0,1.0E-4,99.97760000000395
滢,5369,8.0,1.0E-4,99.97750000000394
璇,5370,8.0,1.0E-4,99.97800000000396
痔,5371,8.0,1.0E-4,99.97740000000394
诮,5372,8.0,1.0E-4,99.97690000000392
娆,5373,8.0,1.0E-4,99.979200000004
鳜,5374,7.0,0.0,99.98350000000414
帔,5375,7.0,0.0,99.98350000000414
麇,5376,7.0,0.0,99.98350000000414
擢,5377,7.0,0.0,99.98350000000414
锏,5378,7.0,0.0,99.98350000000414
闳,5379,7.0,0.0,99.98350000000414
萋,5380,7.0,0.0,99.98350000000414
钜,5381,7.0,0.0,99.98350000000414
啭,5382,7.0,0.0,99.98350000000414
缣,5383,7.0,0.0,99.98350000000414
讫,5384,7.0,0.0,99.98350000000414
汨,5385,7.0,0.0,99.98350000000414
樨,5386,7.0,0.0,99.98350000000414
楸,5387,7.0,0.0,99.98350000000414
矬,5388,7.0,0.0,99.98350000000414
呯,5389,7.0,0.0,99.98350000000414
岿,5390,7.0,0.0,99.98350000000414
遢,5391,7.0,0.0,99.98350000000414
侪,5392,7.0,0.0,99.98350000000414
叵,5393,7.0,0.0,99.98350000000414
糁,5394,7.0,0.0,99.98350000000414
钯,5395,7.0,0.0,99.98350000000414
宸,5396,7.0,0.0,99.98350000000414
桷,5397,7.0,0.0,99.98350000000414
柈,5398,7.0,0.0,99.98350000000414
啖,5399,7.0,0.0,99.98350000000414
铙,5400,7.0,0.0,99.98350000000414
粲,5401,7.0,0.0,99.98350000000414
衄,5402,7.0,0.0,99.98350000000414
狎,5403,7.0,0.0,99.98350000000414
睥,5404,7.0,0.0,99.98350000000414
傥,5405,7.0,0.0,99.98350000000414
铢,5406,7.0,0.0,99.98350000000414
佉,5407,7.0,0.0,99.98350000000414
菘,5408,7.0,0.0,99.98350000000414
瑷,5409,7.0,0.0,99.98350000000414
疬,5410,7.0,0.0,99.98350000000414
瘰,5411,7.0,0.0,99.98350000000414
篁,5412,7.0,0.0,99.98350000000414
厝,5413,7.0,0.0,99.98350000000414
羸,5414,7.0,0.0,99.98350000000414
鬟,5415,7.0,0.0,99.98350000000414
牾,5416,7.0,0.0,99.98350000000414
郴,5417,7.0,0.0,99.98350000000414
珈,5418,7.0,0.0,99.98350000000414
艿,5419,7.0,0.0,99.98350000000414
珐,5420,7.0,0.0,99.98350000000414
碇,5421,7.0,0.0,99.98350000000414
茌,5422,7.0,0.0,99.98350000000414
鱀,5423,7.0,0.0,99.98350000000414
溟,5424,7.0,0.0,99.98350000000414
鏊,5425,7.0,0.0,99.98350000000414
犴,5426,7.0,0.0,99.98350000000414
铓,5427,7.0,0.0,99.98350000000414
骜,5428,7.0,0.0,99.98350000000414
囝,5429,7.0,0.0,99.98350000000414
怿,5430,7.0,0.0,99.98350000000414
妪,5431,7.0,0.0,99.98350000000414
颎,5432,7.0,0.0,99.98350000000414
乜,5433,7.0,0.0,99.98350000000414
耧,5434,7.0,0.0,99.98350000000414
蠲,5435,7.0,0.0,99.98350000000414
嗑,5436,7.0,0.0,99.98350000000414
慄,5437,7.0,0.0,99.98350000000414
圻,5438,7.0,0.0,99.98350000000414
辔,5439,7.0,0.0,99.98350000000414
殒,5440,7.0,0.0,99.98350000000414
瘃,5441,7.0,0.0,99.98350000000414
埙,5442,7.0,0.0,99.98350000000414
褫,5443,7.0,0.0,99.98350000000414
啵,5444,7.0,0.0,99.98350000000414
怛,5445,7.0,0.0,99.98350000000414
榧,5446,7.0,0.0,99.98350000000414
箪,5447,7.0,0.0,99.98350000000414
醴,5448,7.0,0.0,99.98350000000414
戗,5449,7.0,0.0,99.98350000000414
佞,5450,7.0,0.0,99.98350000000414
蛱,5451,7.0,0.0,99.98350000000414
鲳,5452,7.0,0.0,99.98350000000414
骞,5453,7.0,0.0,99.98350000000414
眦,5454,7.0,0.0,99.98350000000414
溏,5455,7.0,0.0,99.98350000000414
穰,5456,7.0,0.0,99.98350000000414
茕,5457,7.0,0.0,99.98350000000414
邠,5458,7.0,0.0,99.98350000000414
阒,5459,7.0,0.0,99.98350000000414
磡,5460,7.0,0.0,99.98350000000414
牖,5461,7.0,0.0,99.98350000000414
诟,5462,7.0,0.0,99.98350000000414
虿,5463,7.0,0.0,99.98350000000414
糌,5464,7.0,0.0,99.98350000000414
麯,5465,7.0,0.0,99.98350000000414
磴,5466,7.0,0.0,99.98350000000414
庖,5467,7.0,0.0,99.98350000000414
徵,5468,7.0,0.0,99.98350000000414
拊,5469,7.0,0.0,99.98350000000414
苄,5470,7.0,0.0,99.98350000000414
铳,5471,6.0,0.0,99.98350000000414
剋,5472,6.0,0.0,99.98350000000414
笱,5473,6.0,0.0,99.98350000000414
畛,5474,6.0,0.0,99.98350000000414
稔,5475,6.0,0.0,99.98350000000414
琤,5476,6.0,0.0,99.98350000000414
偬,5477,6.0,0.0,99.98350000000414
癜,5478,6.0,0.0,99.98350000000414
翮,5479,6.0,0.0,99.98350000000414
惝,5480,6.0,0.0,99.98350000000414
玕,5481,6.0,0.0,99.98350000000414
贽,5482,6.0,0.0,99.98350000000414
酽,5483,6.0,0.0,99.98350000000414
鸱,5484,6.0,0.0,99.98350000000414
醍,5485,6.0,0.0,99.98350000000414
焱,5486,6.0,0.0,99.98350000000414
茀,5487,6.0,0.0,99.98350000000414
颟,5488,6.0,0.0,99.98350000000414
唻,5489,6.0,0.0,99.98350000000414
膻,5490,6.0,0.0,99.98350000000414
畀,5491,6.0,0.0,99.98350000000414
呦,5492,6.0,0.0,99.98350000000414
辏,5493,6.0,0.0,99.98350000000414
锛,5494,6.0,0.0,99.98350000000414
蚬,5495,6.0,0.0,99.98350000000414
蟥,5496,6.0,0.0,99.98350000000414
叟,5497,6.0,0.0,99.98350000000414
劻,5498,6.0,0.0,99.98350000000414
嘞,5499,6.0,0.0,99.98350000000414
跏,5500,6.0,0.0,99.98350000000414
妣,5501,6.0,0.0,99.98350000000414
捯,5502,6.0,0.0,99.98350000000414
鯵,5503,6.0,0.0,99.98350000000414
瓴,5504,6.0,0.0,99.98350000000414
塄,5505,6.0,0.0,99.98350000000414
圊,5506,6.0,0.0,99.98350000000414
遴,5507,6.0,0.0,99.98350000000414
嫲,5508,6.0,0.0,99.98350000000414
溲,5509,6.0,0.0,99.98350000000414
垆,5510,6.0,0.0,99.98350000000414
辇,5511,6.0,0.0,99.98350000000414
菏,5512,6.0,0.0,99.98350000000414
睢,5513,6.0,0.0,99.98350000000414
狺,5514,6.0,0.0,99.98350000000414
藿,5515,6.0,0.0,99.98350000000414
搠,5516,6.0,0.0,99.98350000000414
狯,5517,6.0,0.0,99.98350000000414
觋,5518,6.0,0.0,99.98350000000414
荻,5519,6.0,0.0,99.98350000000414
铟,5520,6.0,0.0,99.98350000000414
迴,5521,6.0,0.0,99.98350000000414
鹮,5522,6.0,0.0,99.98350000000414
瘕,5523,6.0,0.0,99.98350000000414
秣,5524,6.0,0.0,99.98350000000414
盱,5525,6.0,0.0,99.98350000000414
珪,5526,6.0,0.0,99.98350000000414
牝,5527,6.0,0.0,99.98350000000414
檗,5528,6.0,0.0,99.98350000000414
袴,5529,6.0,0.0,99.98350000000414
痍,5530,6.0,0.0,99.98350000000414
遑,5531,6.0,0.0,99.98350000000414
垸,5532,6.0,0.0,99.98350000000414
蒌,5533,6.0,0.0,99.98350000000414
柁,5534,6.0,0.0,99.98350000000414
徂,5535,6.0,0.0,99.98350000000414
佰,5536,6.0,0.0,99.98350000000414
巽,5537,6.0,0.0,99.98350000000414
醪,5538,6.0,0.0,99.98350000000414
薨,5539,6.0,0.0,99.98350000000414
稹,5540,6.0,0.0,99.98350000000414
奭,5541,6.0,0.0,99.98350000000414
衲,5542,6.0,0.0,99.98350000000414
瑗,5543,6.0,0.0,99.98350000000414
灨,5544,6.0,0.0,99.98350000000414
蚧,5545,6.0,0.0,99.98350000000414
炜,5546,6.0,0.0,99.98350000000414
焯,5547,6.0,0.0,99.98350000000414
猗,5548,6.0,0.0,99.98350000000414
腘,5549,6.0,0.0,99.98350000000414
赉,5550,6.0,0.0,99.98350000000414
砬,5551,6.0,0.0,99.98350000000414
殁,5552,6.0,0.0,99.98350000000414
峁,5553,6.0,0.0,99.98350000000414
庑,5554,6.0,0.0,99.98350000000414
馗,5555,6.0,0.0,99.98350000000414
鄄,5556,6.0,0.0,99.98350000000414
蜱,5557,6.0,0.0,99.98350000000414
儁,5558,6.0,0.0,99.98350000000414
筌,5559,6.0,0.0,99.98350000000414
箐,5560,6.0,0.0,99.98350000000414
秭,5561,6.0,0.0,99.98350000000414
B,5562,6.0,0.0,99.98350000000414
汜,5563,6.0,0.0,99.98350000000414
勣,5564,6.0,0.0,99.98350000000414
s,5565,6.0,0.0,99.98350000000414
m,5566,6.0,0.0,99.98350000000414
菪,5567,6.0,0.0,99.98350000000414
莒,5568,6.0,0.0,99.98350000000414
餍,5569,6.0,0.0,99.98350000000414
粿,5570,6.0,0.0,99.98350000000414
羼,5571,6.0,0.0,99.98350000000414
姪,5572,6.0,0.0,99.98350000000414
诜,5573,6.0,0.0,99.98350000000414
薅,5574,6.0,0.0,99.98350000000414
葶,5575,6.0,0.0,99.98350000000414
鹗,5576,6.0,0.0,99.98350000000414
愆,5577,6.0,0.0,99.98350000000414
喱,5578,6.0,0.0,99.98350000000414
嘚,5579,6.0,0.0,99.98350000000414
濑,5580,6.0,0.0,99.98350000000414
狒,5581,6.0,0.0,99.98350000000414
趺,5582,6.0,0.0,99.98350000000414
芨,5583,6.0,0.0,99.98350000000414
勅,5584,6.0,0.0,99.98350000000414
苎,5585,6.0,0.0,99.98350000000414
嫱,5586,6.0,0.0,99.98350000000414
鼋,5587,5.0,0.0,99.98350000000414
氽,5588,5.0,0.0,99.98350000000414
俳,5589,5.0,0.0,99.98350000000414
玢,5590,5.0,0.0,99.98350000000414
h,5591,5.0,0.0,99.98350000000414
樯,5592,5.0,0.0,99.98350000000414
赜,5593,5.0,0.0,99.98350000000414
誊,5594,5.0,0.0,99.98350000000414
湎,5595,5.0,0.0,99.98350000000414
谌,5596,5.0,0.0,99.98350000000414
鲕,5597,5.0,0.0,99.98350000000414
F,5598,5.0,0.0,99.98350000000414
鬲,5599,5.0,0.0,99.98350000000414
牤,5600,5.0,0.0,99.98350000000414
筚,5601,5.0,0.0,99.98350000000414
柝,5602,5.0,0.0,99.98350000000414
痧,5603,5.0,0.0,99.98350000000414
墀,5604,5.0,0.0,99.98350000000414
w,5605,5.0,0.0,99.98350000000414
衖,5606,5.0,0.0,99.98350000000414
疋,5607,5.0,0.0,99.98350000000414
毂,5608,5.0,0.0,99.98350000000414
髂,5609,5.0,0.0,99.98350000000414
蕲,5610,5.0,0.0,99.98350000000414
j,5611,5.0,0.0,99.98350000000414
煲,5612,5.0,0.0,99.98350000000414
轫,5613,5.0,0.0,99.98350000000414
貘,5614,5.0,0.0,99.98350000000414
颢,5615,5.0,0.0,99.98350000000414
鴞,5616,5.0,0.0,99.98350000000414
鸻,5617,5.0,0.0,99.98350000000414
甗,5618,5.0,0.0,99.98350000000414
岘,5619,5.0,0.0,99.98350000000414
槎,5620,5.0,0.0,99.98350000000414
麾,5621,5.0,0.0,99.98350000000414
赀,5622,5.0,0.0,99.98350000000414
蘅,5623,5.0,0.0,99.98350000000414
猡,5624,5.0,0.0,99.98350000000414
捽,5625,5.0,0.0,99.98350000000414
朊,5626,5.0,0.0,99.98350000000414
墁,5627,5.0,0.0,99.98350000000414
暝,5628,5.0,0.0,99.98350000000414
瘌,5629,5.0,0.0,99.98350000000414
芟,5630,5.0,0.0,99.98350000000414
箝,5631,5.0,0.0,99.98350000000414
眊,5632,5.0,0.0,99.98350000000414
谪,5633,5.0,0.0,99.98350000000414
帑,5634,5.0,0.0,99.98350000000414
眬,5635,5.0,0.0,99.98350000000414
拤,5636,5.0,0.0,99.98350000000414
燔,5637,5.0,0.0,99.98350000000414
夼,5638,5.0,0.0,99.98350000000414
鳓,5639,5.0,0.0,99.98350000000414
苈,5640,5.0,0.0,99.98350000000414
旰,5641,5.0,0.0,99.98350000000414
匚,5642,5.0,0.0,99.98350000000414
玭,5643,5.0,0.0,99.98350000000414
伕,5644,5.0,0.0,99.98350000000414
骺,5645,5.0,0.0,99.98350000000414
颍,5646,5.0,0.0,99.98350000000414
缟,5647,5.0,0.0,99.98350000000414
爻,5648,5.0,0.0,99.98350000000414
鹚,5649,5.0,0.0,99.98350000000414
醐,5650,5.0,0.0,99.98350000000414
砜,5651,5.0,0.0,99.98350000000414
鼙,5652,5.0,0.0,99.98350000000414
