# 数据名: 欧洲赤膀鸭的秋季迁徙模式
标签,经度,纬度,坐标系统,开始时间,结束时间,说明
漈凫,12.5675,48.56133,WGS_84,2010-8-24 6:0:0,2010-8-24 6:0:0,gps
漈凫,12.56733,48.56117,WGS_84,2010-8-24 9:0:0,2010-8-24 9:0:0,gps
漈凫,12.56733,48.56117,WGS_84,2010-8-24 15:0:0,2010-8-24 15:0:0,gps
漈凫,12.57233,48.56183,WGS_84,2010-8-24 21:0:0,2010-8-24 21:0:0,gps
漈凫,12.56733,48.56117,WGS_84,2010-8-25 6:0:0,2010-8-25 6:0:0,gps
漈凫,12.57083,48.56067,WGS_84,2010-8-25 9:0:0,2010-8-25 9:0:0,gps
漈凫,12.56733,48.56117,WGS_84,2010-8-25 15:0:0,2010-8-25 15:0:0,gps
漈凫,12.57233,48.56183,WGS_84,2010-8-25 21:0:0,2010-8-25 21:0:0,gps
漈凫,12.57067,48.5605,WGS_84,2010-8-26 6:0:0,2010-8-26 6:0:0,gps
漈凫,12.5745,48.56183,WGS_84,2010-8-26 9:0:0,2010-8-26 9:0:0,gps
漈凫,12.56717,48.56117,WGS_84,2010-8-26 15:0:0,2010-8-26 15:0:0,gps
漈凫,12.5725,48.56183,WGS_84,2010-8-26 21:0:0,2010-8-26 21:0:0,gps
漈凫,12.5675,48.56117,WGS_84,2010-8-27 6:0:0,2010-8-27 6:0:0,gps
漈凫,12.5675,48.56117,WGS_84,2010-8-27 9:0:0,2010-8-27 9:0:0,gps
漈凫,12.56733,48.56117,WGS_84,2010-8-27 15:0:0,2010-8-27 15:0:0,gps
漈凫,12.5725,48.56183,WGS_84,2010-8-27 21:0:0,2010-8-27 21:0:0,gps
漈凫,12.56733,48.56117,WGS_84,2010-8-28 6:0:0,2010-8-28 6:0:0,gps
漈凫,12.5705,48.56067,WGS_84,2010-8-28 9:0:0,2010-8-28 9:0:0,gps
漈凫,12.56717,48.56117,WGS_84,2010-8-28 15:0:0,2010-8-28 15:0:0,gps
漈凫,12.5745,48.56167,WGS_84,2010-8-28 21:0:0,2010-8-28 21:0:0,gps
漈凫,12.56733,48.56117,WGS_84,2010-8-29 6:0:0,2010-8-29 6:0:0,gps
漈凫,12.5745,48.56167,WGS_84,2010-8-29 9:0:0,2010-8-29 9:0:0,gps
漈凫,12.567,48.56117,WGS_84,2010-8-29 15:0:0,2010-8-29 15:0:0,gps
漈凫,12.57233,48.56183,WGS_84,2010-8-29 21:0:0,2010-8-29 21:0:0,gps
漈凫,12.5675,48.56117,WGS_84,2010-8-30 6:0:0,2010-8-30 6:0:0,gps
漈凫,12.56717,48.56133,WGS_84,2010-8-30 9:0:0,2010-8-30 9:0:0,gps
漈凫,12.567,48.56117,WGS_84,2010-8-30 15:0:0,2010-8-30 15:0:0,gps
漈凫,12.57233,48.56183,WGS_84,2010-8-30 21:0:0,2010-8-30 21:0:0,gps
漈凫,12.56733,48.56117,WGS_84,2010-8-31 6:0:0,2010-8-31 6:0:0,gps
漈凫,12.5675,48.56117,WGS_84,2010-8-31 9:0:0,2010-8-31 9:0:0,gps
漈凫,12.56733,48.56117,WGS_84,2010-8-31 15:0:0,2010-8-31 15:0:0,gps
漈凫,12.5745,48.56167,WGS_84,2010-8-31 21:0:0,2010-8-31 21:0:0,gps
漈凫,12.56733,48.56117,WGS_84,2010-9-1 6:0:0,2010-9-1 6:0:0,gps
漈凫,12.57433,48.56167,WGS_84,2010-9-1 9:0:0,2010-9-1 9:0:0,gps
漈凫,12.56733,48.56133,WGS_84,2010-9-1 15:0:0,2010-9-1 15:0:0,gps
漈凫,12.57233,48.56183,WGS_84,2010-9-1 21:0:0,2010-9-1 21:0:0,gps
漈凫,12.56733,48.56117,WGS_84,2010-9-2 6:0:0,2010-9-2 6:0:0,gps
漈凫,12.57233,48.56133,WGS_84,2010-9-2 9:0:0,2010-9-2 9:0:0,gps
漈凫,12.5885,48.56783,WGS_84,2010-9-2 15:0:0,2010-9-2 15:0:0,gps
漈凫,12.57217,48.56183,WGS_84,2010-9-2 21:0:0,2010-9-2 21:0:0,gps
漈凫,12.56733,48.56133,WGS_84,2010-9-3 6:0:0,2010-9-3 6:0:0,gps
漈凫,12.57133,48.56117,WGS_84,2010-9-3 9:0:0,2010-9-3 9:0:0,gps
漈凫,12.5745,48.562,WGS_84,2010-9-3 15:0:0,2010-9-3 15:0:0,gps
漈凫,12.57417,48.5615,WGS_84,2010-9-3 21:0:0,2010-9-3 21:0:0,gps
漈凫,12.59683,48.56467,WGS_84,2010-9-4 6:0:0,2010-9-4 6:0:0,gps
漈凫,12.57433,48.56167,WGS_84,2010-9-4 9:0:0,2010-9-4 9:0:0,gps
漈凫,12.57033,48.56067,WGS_84,2010-9-4 15:0:0,2010-9-4 15:0:0,gps
漈凫,12.5675,48.56133,WGS_84,2010-9-4 21:0:0,2010-9-4 21:0:0,gps
漈凫,12.59733,48.56533,WGS_84,2010-9-5 6:0:0,2010-9-5 6:0:0,gps
漈凫,12.57433,48.56167,WGS_84,2010-9-5 9:0:0,2010-9-5 9:0:0,gps
漈凫,12.57083,48.56083,WGS_84,2010-9-5 15:0:0,2010-9-5 15:0:0,gps
漈凫,12.5745,48.56183,WGS_84,2010-9-5 21:0:0,2010-9-5 21:0:0,gps
漈凫,12.59717,48.565,WGS_84,2010-9-6 6:0:0,2010-9-6 6:0:0,gps
漈凫,12.5695,48.5585,WGS_84,2010-9-6 9:0:0,2010-9-6 9:0:0,gps
漈凫,12.57033,48.561,WGS_84,2010-9-6 15:0:0,2010-9-6 15:0:0,gps
漈凫,12.5745,48.56183,WGS_84,2010-9-6 21:0:0,2010-9-6 21:0:0,gps
漈凫,12.67633,48.70083,WGS_84,2010-9-7 6:0:0,2010-9-7 6:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-7 9:0:0,2010-9-7 9:0:0,gps
漈凫,12.68533,48.70283,WGS_84,2010-9-7 15:0:0,2010-9-7 15:0:0,gps
漈凫,12.678,48.70317,WGS_84,2010-9-7 21:0:0,2010-9-7 21:0:0,gps
漈凫,12.67667,48.70133,WGS_84,2010-9-8 6:0:0,2010-9-8 6:0:0,gps
漈凫,12.67933,48.70433,WGS_84,2010-9-8 9:0:0,2010-9-8 9:0:0,gps
漈凫,12.67933,48.70433,WGS_84,2010-9-8 15:0:0,2010-9-8 15:0:0,gps
漈凫,12.67983,48.70333,WGS_84,2010-9-8 21:0:0,2010-9-8 21:0:0,gps
漈凫,12.67667,48.70117,WGS_84,2010-9-9 6:0:0,2010-9-9 6:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-9 9:0:0,2010-9-9 9:0:0,gps
漈凫,12.67683,48.70133,WGS_84,2010-9-9 15:0:0,2010-9-9 15:0:0,gps
漈凫,12.67817,48.70317,WGS_84,2010-9-9 21:0:0,2010-9-9 21:0:0,gps
漈凫,12.678,48.704,WGS_84,2010-9-10 6:0:0,2010-9-10 6:0:0,gps
漈凫,12.67767,48.70417,WGS_84,2010-9-10 9:0:0,2010-9-10 9:0:0,gps
漈凫,12.67817,48.70433,WGS_84,2010-9-10 21:0:0,2010-9-10 21:0:0,gps
漈凫,12.67683,48.70117,WGS_84,2010-9-11 6:0:0,2010-9-11 6:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-11 9:0:0,2010-9-11 9:0:0,gps
漈凫,12.67783,48.70417,WGS_84,2010-9-11 15:0:0,2010-9-11 15:0:0,gps
漈凫,12.67983,48.70333,WGS_84,2010-9-11 21:0:0,2010-9-11 21:0:0,gps
漈凫,12.67667,48.70133,WGS_84,2010-9-12 6:0:0,2010-9-12 6:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-12 9:0:0,2010-9-12 9:0:0,gps
漈凫,12.678,48.704,WGS_84,2010-9-12 15:0:0,2010-9-12 15:0:0,gps
漈凫,12.67817,48.70317,WGS_84,2010-9-12 21:0:0,2010-9-12 21:0:0,gps
漈凫,12.6785,48.70683,WGS_84,2010-9-13 6:0:0,2010-9-13 6:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-13 9:0:0,2010-9-13 9:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-13 15:0:0,2010-9-13 15:0:0,gps
漈凫,12.68,48.7035,WGS_84,2010-9-13 21:0:0,2010-9-13 21:0:0,gps
漈凫,12.67867,48.707,WGS_84,2010-9-14 6:0:0,2010-9-14 6:0:0,gps
漈凫,12.67867,48.707,WGS_84,2010-9-14 9:0:0,2010-9-14 9:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-14 15:0:0,2010-9-14 15:0:0,gps
漈凫,12.68,48.70333,WGS_84,2010-9-14 21:0:0,2010-9-14 21:0:0,gps
漈凫,12.678,48.70367,WGS_84,2010-9-15 6:0:0,2010-9-15 6:0:0,gps
漈凫,12.6785,48.7035,WGS_84,2010-9-15 9:0:0,2010-9-15 9:0:0,gps
漈凫,12.67767,48.704,WGS_84,2010-9-15 15:0:0,2010-9-15 15:0:0,gps
漈凫,12.67983,48.70333,WGS_84,2010-9-15 21:0:0,2010-9-15 21:0:0,gps
漈凫,12.67783,48.70367,WGS_84,2010-9-16 6:0:0,2010-9-16 6:0:0,gps
漈凫,12.678,48.70367,WGS_84,2010-9-16 9:0:0,2010-9-16 9:0:0,gps
漈凫,12.67767,48.704,WGS_84,2010-9-16 15:0:0,2010-9-16 15:0:0,gps
漈凫,12.67983,48.70333,WGS_84,2010-9-16 21:0:0,2010-9-16 21:0:0,gps
漈凫,12.678,48.70417,WGS_84,2010-9-17 6:0:0,2010-9-17 6:0:0,gps
漈凫,12.67817,48.70417,WGS_84,2010-9-17 9:0:0,2010-9-17 9:0:0,gps
漈凫,12.67767,48.704,WGS_84,2010-9-17 15:0:0,2010-9-17 15:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-17 21:0:0,2010-9-17 21:0:0,gps
漈凫,12.67767,48.70433,WGS_84,2010-9-18 9:0:0,2010-9-18 9:0:0,gps
漈凫,12.67783,48.70433,WGS_84,2010-9-18 15:0:0,2010-9-18 15:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-18 21:0:0,2010-9-18 21:0:0,gps
漈凫,12.67783,48.70417,WGS_84,2010-9-19 9:0:0,2010-9-19 9:0:0,gps
漈凫,12.678,48.704,WGS_84,2010-9-19 21:0:0,2010-9-19 21:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-20 9:0:0,2010-9-20 9:0:0,gps
漈凫,12.67783,48.70417,WGS_84,2010-9-20 15:0:0,2010-9-20 15:0:0,gps
漈凫,12.678,48.704,WGS_84,2010-9-20 21:0:0,2010-9-20 21:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-21 6:0:0,2010-9-21 6:0:0,gps
漈凫,12.67733,48.704,WGS_84,2010-9-21 9:0:0,2010-9-21 9:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-21 15:0:0,2010-9-21 15:0:0,gps
漈凫,12.6775,48.704,WGS_84,2010-9-21 21:0:0,2010-9-21 21:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-22 6:0:0,2010-9-22 6:0:0,gps
漈凫,12.67783,48.70417,WGS_84,2010-9-22 9:0:0,2010-9-22 9:0:0,gps
漈凫,12.67783,48.70417,WGS_84,2010-9-22 15:0:0,2010-9-22 15:0:0,gps
漈凫,12.67783,48.70417,WGS_84,2010-9-22 21:0:0,2010-9-22 21:0:0,gps
漈凫,12.67767,48.70433,WGS_84,2010-9-23 6:0:0,2010-9-23 6:0:0,gps
漈凫,12.678,48.70417,WGS_84,2010-9-23 9:0:0,2010-9-23 9:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-23 15:0:0,2010-9-23 15:0:0,gps
漈凫,12.67783,48.70417,WGS_84,2010-9-24 6:0:0,2010-9-24 6:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-24 9:0:0,2010-9-24 9:0:0,gps
漈凫,12.67783,48.70383,WGS_84,2010-9-24 15:0:0,2010-9-24 15:0:0,gps
漈凫,12.678,48.70417,WGS_84,2010-9-24 21:0:0,2010-9-24 21:0:0,gps
漈凫,12.67767,48.70433,WGS_84,2010-9-25 6:0:0,2010-9-25 6:0:0,gps
漈凫,12.67767,48.704,WGS_84,2010-9-25 9:0:0,2010-9-25 9:0:0,gps
漈凫,12.67767,48.70417,WGS_84,2010-9-25 15:0:0,2010-9-25 15:0:0,gps
漈凫,12.678,48.70417,WGS_84,2010-9-25 21:0:0,2010-9-25 21:0:0,gps
漈凫,12.678,48.704,WGS_84,2010-9-26 6:0:0,2010-9-26 6:0:0,gps
漈凫,12.6775,48.7045,WGS_84,2010-9-26 15:0:0,2010-9-26 15:0:0,gps
漈凫,12.678,48.70417,WGS_84,2010-9-26 21:0:0,2010-9-26 21:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-27 6:0:0,2010-9-27 6:0:0,gps
漈凫,12.67767,48.70367,WGS_84,2010-9-27 9:0:0,2010-9-27 9:0:0,gps
漈凫,12.678,48.70367,WGS_84,2010-9-27 15:0:0,2010-9-27 15:0:0,gps
漈凫,12.67783,48.70417,WGS_84,2010-9-27 21:0:0,2010-9-27 21:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-28 6:0:0,2010-9-28 6:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-28 21:0:0,2010-9-28 21:0:0,gps
漈凫,12.678,48.70367,WGS_84,2010-9-29 6:0:0,2010-9-29 6:0:0,gps
漈凫,12.67783,48.70367,WGS_84,2010-9-29 9:0:0,2010-9-29 9:0:0,gps
漈凫,12.67767,48.70433,WGS_84,2010-9-29 15:0:0,2010-9-29 15:0:0,gps
漈凫,12.678,48.70417,WGS_84,2010-9-29 21:0:0,2010-9-29 21:0:0,gps
漈凫,12.67767,48.70417,WGS_84,2010-9-30 6:0:0,2010-9-30 6:0:0,gps
漈凫,12.67933,48.70383,WGS_84,2010-9-30 9:0:0,2010-9-30 9:0:0,gps
漈凫,12.678,48.704,WGS_84,2010-9-30 15:0:0,2010-9-30 15:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-9-30 21:0:0,2010-9-30 21:0:0,gps
漈凫,12.67783,48.7035,WGS_84,2010-10-1 6:0:0,2010-10-1 6:0:0,gps
漈凫,12.67783,48.7035,WGS_84,2010-10-1 9:0:0,2010-10-1 9:0:0,gps
漈凫,12.67933,48.70383,WGS_84,2010-10-1 15:0:0,2010-10-1 15:0:0,gps
漈凫,12.6775,48.70467,WGS_84,2010-10-1 21:0:0,2010-10-1 21:0:0,gps
漈凫,12.67783,48.7035,WGS_84,2010-10-2 6:0:0,2010-10-2 6:0:0,gps
漈凫,12.67933,48.70383,WGS_84,2010-10-2 9:0:0,2010-10-2 9:0:0,gps
漈凫,12.678,48.704,WGS_84,2010-10-2 15:0:0,2010-10-2 15:0:0,gps
漈凫,12.67783,48.70367,WGS_84,2010-10-2 21:0:0,2010-10-2 21:0:0,gps
漈凫,12.67767,48.70417,WGS_84,2010-10-3 6:0:0,2010-10-3 6:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-10-3 9:0:0,2010-10-3 9:0:0,gps
漈凫,12.678,48.704,WGS_84,2010-10-3 15:0:0,2010-10-3 15:0:0,gps
漈凫,12.67817,48.70433,WGS_84,2010-10-3 21:0:0,2010-10-3 21:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-10-4 6:0:0,2010-10-4 6:0:0,gps
漈凫,12.67783,48.7035,WGS_84,2010-10-4 9:0:0,2010-10-4 9:0:0,gps
漈凫,12.678,48.70417,WGS_84,2010-10-4 15:0:0,2010-10-4 15:0:0,gps
漈凫,12.67783,48.704,WGS_84,2010-10-4 21:0:0,2010-10-4 21:0:0,gps
漈凫,12.67767,48.70433,WGS_84,2010-10-5 6:0:0,2010-10-5 6:0:0,gps
漈凫,12.678,48.70367,WGS_84,2010-10-5 9:0:0,2010-10-5 9:0:0,gps
漈凫,12.681,48.70583,WGS_84,2010-10-6 6:0:0,2010-10-6 6:0:0,gps
漈凫,12.68083,48.7055,WGS_84,2010-10-6 9:0:0,2010-10-6 9:0:0,gps
漈凫,12.67817,48.70417,WGS_84,2010-10-6 15:0:0,2010-10-6 15:0:0,gps
漈凫,12.67767,48.70433,WGS_84,2010-10-7 6:0:0,2010-10-7 6:0:0,gps
漈凫,12.69467,48.70783,WGS_84,2010-10-8 15:0:0,2010-10-8 15:0:0,gps
漈凫,12.695,48.708,WGS_84,2010-10-8 21:0:0,2010-10-8 21:0:0,gps
漈凫,12.7015,48.7115,WGS_84,2010-10-9 15:0:0,2010-10-9 15:0:0,gps
漈凫,12.70033,48.71117,WGS_84,2010-10-9 21:0:0,2010-10-9 21:0:0,gps
漈凫,12.70167,48.71167,WGS_84,2010-10-10 6:0:0,2010-10-10 6:0:0,gps
漈凫,12.70167,48.71183,WGS_84,2010-10-10 9:0:0,2010-10-10 9:0:0,gps
漈凫,12.70133,48.71217,WGS_84,2010-10-12 15:0:0,2010-10-12 15:0:0,gps
漈凫,12.7015,48.71167,WGS_84,2010-10-12 21:0:0,2010-10-12 21:0:0,gps
漈凫,12.6985,48.71083,WGS_84,2010-10-13 6:0:0,2010-10-13 6:0:0,gps
漈凫,12.69867,48.71083,WGS_84,2010-10-13 9:0:0,2010-10-13 9:0:0,gps
漈凫,12.701,48.71333,WGS_84,2010-10-13 15:0:0,2010-10-13 15:0:0,gps
漈凫,12.70033,48.711,WGS_84,2010-10-13 21:0:0,2010-10-13 21:0:0,gps
漈凫,12.69833,48.711,WGS_84,2010-10-14 6:0:0,2010-10-14 6:0:0,gps
漈凫,12.69883,48.711,WGS_84,2010-10-14 9:0:0,2010-10-14 9:0:0,gps
漈凫,12.70017,48.71117,WGS_84,2010-10-14 21:0:0,2010-10-14 21:0:0,gps
漈凫,12.699,48.713,WGS_84,2010-10-15 6:0:0,2010-10-15 6:0:0,gps
漈凫,12.70067,48.71317,WGS_84,2010-10-15 9:0:0,2010-10-15 9:0:0,gps
漈凫,12.70033,48.71117,WGS_84,2010-10-15 21:0:0,2010-10-15 21:0:0,gps
漈凫,11.70883,48.20783,WGS_84,2010-7-27 6:0:0,2010-7-27 6:0:0,gps
漈凫,11.72183,48.20617,WGS_84,2010-7-27 21:0:0,2010-7-27 21:0:0,gps
漈凫,11.6715,48.2035,WGS_84,2010-7-28 21:0:0,2010-7-28 21:0:0,gps
漈凫,11.67233,48.20283,WGS_84,2010-7-29 9:0:0,2010-7-29 9:0:0,gps
漈凫,11.67233,48.20283,WGS_84,2010-7-29 15:0:0,2010-7-29 15:0:0,gps
漈凫,11.67233,48.203,WGS_84,2010-7-29 21:0:0,2010-7-29 21:0:0,gps
漈凫,11.6695,48.20333,WGS_84,2010-7-30 6:0:0,2010-7-30 6:0:0,gps
漈凫,11.6725,48.203,WGS_84,2010-7-30 21:0:0,2010-7-30 21:0:0,gps
漈凫,11.67233,48.20283,WGS_84,2010-7-31 6:0:0,2010-7-31 6:0:0,gps
漈凫,11.693,48.20333,WGS_84,2010-7-31 9:0:0,2010-7-31 9:0:0,gps
漈凫,11.68383,48.20333,WGS_84,2010-7-31 15:0:0,2010-7-31 15:0:0,gps
漈凫,11.69333,48.20367,WGS_84,2010-8-1 15:0:0,2010-8-1 15:0:0,gps
漈凫,11.704,48.206,WGS_84,2010-8-1 21:0:0,2010-8-1 21:0:0,gps
漈凫,11.67233,48.20283,WGS_84,2010-8-2 6:0:0,2010-8-2 6:0:0,gps
漈凫,11.67217,48.2025,WGS_84,2010-8-2 9:0:0,2010-8-2 9:0:0,gps
漈凫,11.71333,48.20483,WGS_84,2010-8-2 21:0:0,2010-8-2 21:0:0,gps
漈凫,11.7085,48.2055,WGS_84,2010-8-3 6:0:0,2010-8-3 6:0:0,gps
漈凫,11.70867,48.2055,WGS_84,2010-8-3 9:0:0,2010-8-3 9:0:0,gps
漈凫,11.70867,48.20533,WGS_84,2010-8-3 21:0:0,2010-8-3 21:0:0,gps
漈凫,11.70917,48.21017,WGS_84,2010-8-4 6:0:0,2010-8-4 6:0:0,gps
漈凫,11.76083,48.21083,WGS_84,2010-8-4 9:0:0,2010-8-4 9:0:0,gps
漈凫,11.75233,48.21267,WGS_84,2010-8-4 15:0:0,2010-8-4 15:0:0,gps
漈凫,11.75283,48.21367,WGS_84,2010-8-4 21:0:0,2010-8-4 21:0:0,gps
漈凫,11.71433,48.206,WGS_84,2010-8-5 9:0:0,2010-8-5 9:0:0,gps
漈凫,11.70867,48.20533,WGS_84,2010-8-5 15:0:0,2010-8-5 15:0:0,gps
漈凫,11.71683,48.20683,WGS_84,2010-7-28 21:0:0,2010-7-28 21:0:0,gps
漈凫,11.71067,48.2095,WGS_84,2010-7-29 21:0:0,2010-7-29 21:0:0,gps
漈凫,11.7145,48.20567,WGS_84,2010-7-30 9:0:0,2010-7-30 9:0:0,gps
漈凫,11.71367,48.20533,WGS_84,2010-7-30 15:0:0,2010-7-30 15:0:0,gps
漈凫,11.71,48.20667,WGS_84,2010-7-30 21:0:0,2010-7-30 21:0:0,gps
漈凫,11.70467,48.20667,WGS_84,2010-7-31 15:0:0,2010-7-31 15:0:0,gps
漈凫,11.7095,48.20933,WGS_84,2010-7-31 21:0:0,2010-7-31 21:0:0,gps
漈凫,11.70467,48.20567,WGS_84,2010-8-1 9:0:0,2010-8-1 9:0:0,gps
漈凫,11.7045,48.20633,WGS_84,2010-8-1 21:0:0,2010-8-1 21:0:0,gps
漈凫,11.70217,48.20583,WGS_84,2010-8-2 9:0:0,2010-8-2 9:0:0,gps
漈凫,11.70217,48.20683,WGS_84,2010-8-2 15:0:0,2010-8-2 15:0:0,gps
漈凫,11.70917,48.20933,WGS_84,2010-8-2 21:0:0,2010-8-2 21:0:0,gps
漈凫,11.7165,48.20633,WGS_84,2010-8-3 9:0:0,2010-8-3 9:0:0,gps
漈凫,11.71433,48.207,WGS_84,2010-8-3 15:0:0,2010-8-3 15:0:0,gps
漈凫,11.71067,48.20917,WGS_84,2010-8-4 6:0:0,2010-8-4 6:0:0,gps
漈凫,11.7125,48.20683,WGS_84,2010-8-4 9:0:0,2010-8-4 9:0:0,gps
漈凫,11.70867,48.2055,WGS_84,2010-8-4 21:0:0,2010-8-4 21:0:0,gps
漈凫,11.70933,48.20933,WGS_84,2010-8-5 6:0:0,2010-8-5 6:0:0,gps
漈凫,11.70967,48.2095,WGS_84,2010-8-5 21:0:0,2010-8-5 21:0:0,gps
漈凫,11.70217,48.20583,WGS_84,2010-8-6 6:0:0,2010-8-6 6:0:0,gps
漈凫,11.70217,48.20617,WGS_84,2010-8-6 9:0:0,2010-8-6 9:0:0,gps
漈凫,11.70983,48.2095,WGS_84,2010-8-6 21:0:0,2010-8-6 21:0:0,gps
漈凫,11.70683,48.20833,WGS_84,2010-8-7 6:0:0,2010-8-7 6:0:0,gps
漈凫,11.70683,48.20817,WGS_84,2010-8-7 9:0:0,2010-8-7 9:0:0,gps
漈凫,11.70617,48.20817,WGS_84,2010-8-7 15:0:0,2010-8-7 15:0:0,gps
漈凫,11.70617,48.20817,WGS_84,2010-8-7 21:0:0,2010-8-7 21:0:0,gps
漈凫,11.706,48.20817,WGS_84,2010-8-8 6:0:0,2010-8-8 6:0:0,gps
漈凫,11.70567,48.20783,WGS_84,2010-8-8 9:0:0,2010-8-8 9:0:0,gps
漈凫,11.70683,48.20817,WGS_84,2010-8-8 15:0:0,2010-8-8 15:0:0,gps
漈凫,11.70683,48.20817,WGS_84,2010-8-8 21:0:0,2010-8-8 21:0:0,gps
漈凫,11.70583,48.20817,WGS_84,2010-8-9 6:0:0,2010-8-9 6:0:0,gps
漈凫,11.70633,48.20817,WGS_84,2010-8-9 15:0:0,2010-8-9 15:0:0,gps
漈凫,11.70983,48.20933,WGS_84,2010-8-9 21:0:0,2010-8-9 21:0:0,gps
漈凫,11.709,48.2095,WGS_84,2010-8-11 6:0:0,2010-8-11 6:0:0,gps
漈凫,11.70983,48.20917,WGS_84,2010-8-11 9:0:0,2010-8-11 9:0:0,gps
漈凫,11.70633,48.20817,WGS_84,2010-8-11 15:0:0,2010-8-11 15:0:0,gps
漈凫,11.7055,48.20817,WGS_84,2010-8-12 9:0:0,2010-8-12 9:0:0,gps
漈凫,11.70533,48.20817,WGS_84,2010-8-14 6:0:0,2010-8-14 6:0:0,gps
漈凫,11.70517,48.20833,WGS_84,2010-8-14 9:0:0,2010-8-14 9:0:0,gps
漈凫,11.7075,48.208,WGS_84,2010-8-14 21:0:0,2010-8-14 21:0:0,gps
漈凫,11.7055,48.20817,WGS_84,2010-8-15 6:0:0,2010-8-15 6:0:0,gps
漈凫,11.70633,48.20817,WGS_84,2010-8-15 15:0:0,2010-8-15 15:0:0,gps
漈凫,11.70517,48.208,WGS_84,2010-8-16 6:0:0,2010-8-16 6:0:0,gps
漈凫,11.70517,48.208,WGS_84,2010-8-16 9:0:0,2010-8-16 9:0:0,gps
漈凫,11.70683,48.20817,WGS_84,2010-8-16 21:0:0,2010-8-16 21:0:0,gps
漈凫,11.70533,48.20833,WGS_84,2010-8-17 6:0:0,2010-8-17 6:0:0,gps
漈凫,11.70533,48.20817,WGS_84,2010-8-17 9:0:0,2010-8-17 9:0:0,gps
漈凫,11.7055,48.20817,WGS_84,2010-8-18 9:0:0,2010-8-18 9:0:0,gps
漈凫,11.7055,48.20833,WGS_84,2010-8-18 15:0:0,2010-8-18 15:0:0,gps
漈凫,11.69733,48.27233,WGS_84,2010-8-18 21:0:0,2010-8-18 21:0:0,gps
漈凫,11.5855,48.76367,WGS_84,2010-8-19 9:0:0,2010-8-19 9:0:0,gps
漈凫,11.58567,48.76367,WGS_84,2010-8-19 15:0:0,2010-8-19 15:0:0,gps
漈凫,11.61,48.75867,WGS_84,2010-8-20 15:0:0,2010-8-20 15:0:0,gps
漈凫,11.5855,48.76367,WGS_84,2010-8-20 21:0:0,2010-8-20 21:0:0,gps
漈凫,11.59517,48.7735,WGS_84,2010-8-22 21:0:0,2010-8-22 21:0:0,gps
漈凫,11.5855,48.76367,WGS_84,2010-8-23 6:0:0,2010-8-23 6:0:0,gps
漈凫,11.61033,48.75917,WGS_84,2010-8-25 9:0:0,2010-8-25 9:0:0,gps
漈凫,11.59117,48.77783,WGS_84,2010-8-25 21:0:0,2010-8-25 21:0:0,gps
漈凫,11.59083,48.778,WGS_84,2010-8-26 6:0:0,2010-8-26 6:0:0,gps
漈凫,11.58883,48.7775,WGS_84,2010-8-26 9:0:0,2010-8-26 9:0:0,gps
漈凫,11.58933,48.77717,WGS_84,2010-8-26 21:0:0,2010-8-26 21:0:0,gps
漈凫,11.58867,48.77767,WGS_84,2010-8-27 9:0:0,2010-8-27 9:0:0,gps
漈凫,11.59767,48.77417,WGS_84,2010-8-29 9:0:0,2010-8-29 9:0:0,gps
漈凫,11.59133,48.778,WGS_84,2010-8-30 9:0:0,2010-8-30 9:0:0,gps
漈凫,11.59067,48.77783,WGS_84,2010-8-31 9:0:0,2010-8-31 9:0:0,gps
漈凫,11.594,48.77517,WGS_84,2010-9-1 9:0:0,2010-9-1 9:0:0,gps
漈凫,11.59883,48.77467,WGS_84,2010-9-1 15:0:0,2010-9-1 15:0:0,gps
漈凫,11.5945,48.77517,WGS_84,2010-9-2 15:0:0,2010-9-2 15:0:0,gps
漈凫,11.59867,48.77533,WGS_84,2010-9-3 15:0:0,2010-9-3 15:0:0,gps
漈凫,11.59783,48.775,WGS_84,2010-9-9 9:0:0,2010-9-9 9:0:0,gps
漈凫,11.59883,48.7755,WGS_84,2010-9-10 9:0:0,2010-9-10 9:0:0,gps
漈凫,11.60033,48.77517,WGS_84,2010-9-11 9:0:0,2010-9-11 9:0:0,gps
